respondent	chosen	male	id	pct_price_change_8	available_8	pct_price_change_16	available_16	pct_price_change_15	available_15	pct_price_change_4	available_4	pct_price_change_20	available_20	pct_price_change_1	available_1	pct_price_change_13	available_13	pct_price_change_5	available_5	pct_price_change_11	available_11	pct_price_change_3	available_3	pct_price_change_14	available_14	pct_price_change_17	available_17	pct_price_change_0	available_0	pct_price_change_19	available_19	pct_price_change_12	available_12	pct_price_change_10	available_10	pct_price_change_18	available_18	pct_price_change_9	available_9	pct_price_change_6	available_6	pct_price_change_2	available_2	pct_price_change_7	available_7
8	18	0	607	0	0	0.05	1	0	0	-0.1	1	-0.1	1	0	0	0	0	0	0	0	0	0	0	0.1	1	0.05	1	0	1	0	0	0	0	0.05	1	-0.1	1	0.15	1	0.1	1	0	0	0.1	1
36	17	1	235	0	0	0	0	0.1	1	0.1	1	0	0	0	0	0.1	1	0.05	1	0	0	-0.05	1	0.05	1	-0.1	1	0	1	0	0	0	0	-0.05	1	0	0	-0.1	1	0	0	0	0	0.1	1
95	20	1	394	-0.05	1	0	0	-0.1	1	0.05	1	0.15	1	-0.1	1	0.05	1	0.15	1	0	0	0	0	0	0	0	0	0	1	0.1	1	0	0	0	0	0.1	1	-0.05	1	0	0	0	0	0	0
49	19	1	248	0	0	0	0	0	0	0	0	0	0	-0.05	1	0.1	1	0	0	0	0	-0.1	1	0	0	0	0	0	1	0.05	1	0.05	1	0	1	0	0	0	1	0.1	1	-0.05	1	0	1
88	19	1	387	0	1	-0.1	1	0	0	-0.1	1	0	0	-0.05	1	0	1	0.05	1	0.15	1	0	0	0	0	0	0	0	1	-0.05	1	0	0	0	0	0	0	0	1	0	0	0.05	1	0	0
85	18	1	84	0	0	0.15	1	0	0	0.15	1	0	0	0	0	0	0	-0.1	1	-0.05	1	0.15	1	0	0	-0.1	1	0	1	0	0	0	0	-0.05	1	-0.1	1	0	0	0.1	1	0	0	-0.05	1
63	20	0	862	0.1	1	0	1	0	0	0.1	1	0	1	0	0	0	1	0.1	1	0	0	0	0	0.05	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.1	1	0.1	1	0.1	1
33	20	0	932	0	0	0	0	0.15	1	0	0	-0.1	1	0	0	0.05	1	0	0	-0.1	1	0	0	-0.1	1	0	1	0	1	0.1	1	0	0	0	0	-0.05	1	0	0	0	0	0	1	0.15	1
2	19	0	501	0	1	0.05	1	0	0	0.05	1	0	0	-0.05	1	0	0	0	0	0.15	1	0	0	0	1	0.1	1	0	1	0	1	0	0	-0.05	1	0	0	0	0	0	0	0	0	-0.05	1
8	20	1	207	0	0	0	0	0	0	0	0	0.1	1	0	1	-0.05	1	0	0	0.05	1	0	0	0.1	1	0	0	0	1	0	1	0.05	1	-0.05	1	0.05	1	0	0	-0.1	1	0	0	0	0
75	17	1	74	-0.1	1	0	0	0	0	0.05	1	0	0	-0.1	1	-0.1	1	0.05	1	0	0	-0.05	1	0	0	0.15	1	0	1	0	0	-0.1	1	0	0	0	0	0	0	-0.1	1	0.1	1	0	0
19	20	1	418	0.05	1	0	0	-0.05	1	-0.1	1	-0.05	1	-0.05	1	0.05	1	0.15	1	0	0	0	0	0	0	0	0	0	1	-0.1	1	0	0	0	0	0	0	0	0	0	1	-0.05	1	0	0
7	18	1	6	0	0	0	1	0	0	-0.1	1	0	0	0	1	0.15	1	0.15	1	0	0	-0.05	1	0.05	1	0	0	0	1	0	0	0	0	0	0	-0.05	1	0	0	0.05	1	0.15	1	0	0
10	20	0	509	0	0	-0.05	1	-0.05	1	0	0	-0.1	1	0	0	0.15	1	0	0	0	0	0	0	0	0	0.1	1	0	1	0	0	0.15	1	0	1	0.15	1	0	1	0	0	0	0	0.15	1
64	19	1	463	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	-0.1	1	0	0	0	1	0.05	1	0	1	0.1	1	0.1	1	-0.05	1	0	0	0	0	0.15	1	0	0	0.05	1
47	20	1	246	0	0	0.1	1	0	0	0	0	0	1	0	1	0	0	0	0	0.1	1	0.15	1	-0.05	1	-0.1	1	0	1	0	1	0	0	0	0	0.05	1	0	0	0	0	0	1	0	0
30	19	1	29	0	0	0	1	0	0	-0.05	1	0	0	-0.1	1	-0.1	1	-0.1	1	0	0	0.1	1	0	0	0	0	0	1	-0.1	1	0	0	0	0	0	0	0.15	1	-0.1	1	0.15	1	0	0
89	20	1	488	0.05	1	-0.05	1	0.05	1	0	0	0.05	1	0	0	0	1	0	0	0	0	0.05	1	-0.1	1	0	0	0	1	0	0	0	0	0	0	0	0	0.1	1	0	0	0.1	1	-0.1	1
60	20	1	159	0	0	0.05	1	0.15	1	-0.05	1	0.15	1	0	0	0.15	1	-0.05	1	0	0	0	0	0.15	1	0.1	1	0	1	0	0	0	0	-0.05	1	0	0	0.1	1	0	0	0	0	0	0
68	17	1	267	0.05	1	-0.05	1	-0.1	1	-0.05	1	0	0	0	0	0	0	0	0	0	0	0.15	1	-0.05	1	0.1	1	0	1	0	0	-0.05	1	0	0	0	0	0.1	1	-0.1	1	0	0	0	0
55	19	1	354	-0.05	1	0	0	0.05	1	0.1	1	0	0	0	0	0	0	0	0	0.05	1	0	0	0.05	1	-0.05	1	0	1	0.05	1	-0.05	1	0	0	0.15	1	0.15	1	0	0	0	0	0	0
42	19	1	41	0	0	0	0	-0.1	1	0	0	0	0	0.15	1	0.15	1	0	0	0.1	1	0.05	1	0	0	0	1	0	1	-0.1	1	0.1	1	0	0	0	0	-0.05	1	0	0	0	0	-0.05	1
17	18	0	516	0	1	-0.05	1	0	0	0.05	1	0.15	1	0.05	1	0	0	-0.1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	-0.1	1	0	1	0	0	0	0	0	0
14	18	0	713	0.05	1	-0.05	1	-0.05	1	0.1	1	0	0	0	0	0	1	0	0	-0.1	1	0.1	1	0	0	0.15	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
31	19	0	830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	1	-0.05	1	0	0	0	1	0.1	1	0	1	0.15	1	0	0	0	1	0.1	1	0	0	0.1	1	-0.1	1	0.05	1
42	20	1	141	0	0	0.15	1	0.1	1	0	0	0.1	1	0	0	0	0	0	1	0	0	0	0	0	0	-0.05	1	0	1	-0.1	1	0	1	0	0	0	0	0.1	1	0	0	0.15	1	-0.1	1
81	17	0	580	0	0	0	0	0	0	-0.05	1	0	0	0.1	1	-0.1	1	-0.1	1	0	0	0	0	-0.05	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0.15	1	0	0	0.15	1
99	16	0	698	0.15	1	0.05	1	0.1	1	0	0	0	0	0.1	1	0	0	0	1	0.05	1	0	0	0	0	0	0	0	1	0	0	-0.05	1	0	0	0	0	-0.05	1	0	1	0	0	-0.05	1
21	17	0	720	0	1	0	0	0	0	0.1	1	0	0	0	0	0	0	0.05	1	0.15	1	-0.05	1	0	0	0	1	0	1	0	0	0	1	0.1	1	0	0	0	0	0.1	1	0	1	0	0
70	20	0	769	0.15	1	0.15	1	0.1	1	0	0	-0.1	1	-0.05	1	0	0	0.15	1	0	0	0	0	0.15	1	0	0	0	1	0	0	-0.05	1	0.15	1	0	0	0	0	-0.05	1	0	0	0	0
41	17	0	840	0	1	0	0	0	0	0.15	1	0	0	-0.1	1	0	0	0	0	0	0	0.15	1	0	0	0	1	0	1	0	0	0.15	1	0.15	1	0	0	0.15	1	0.15	1	0	0	-0.1	1
100	18	0	999	0	0	0.1	1	0	1	0	0	0	0	0	0	-0.05	1	0	0	0.05	1	0	1	-0.05	1	-0.05	1	0	1	-0.05	1	0	0	0	0	0.15	1	0	0	0	1	0	0	0	0
65	19	0	564	0	0	-0.1	1	0.15	1	0	0	-0.05	1	0	0	0	0	0.15	1	0	0	0	0	0	0	0	1	0	1	0.1	1	-0.1	1	0	0	0.15	1	0.05	1	0.1	1	0	0	0	0
40	20	0	539	-0.1	1	-0.1	1	0	0	0.1	1	0.15	1	-0.1	1	0	0	0	0	0.05	1	0	0	0.05	1	0	0	0	1	0	0	0	0	0.1	1	0	0	0	0	0.15	1	0	0	-0.05	1
5	20	0	904	0	0	0.1	1	0	0	0	0	0.15	1	-0.1	1	0	0	-0.05	1	0.1	1	0	0	0	0	0	1	0	1	0	0	-0.1	1	-0.1	1	0	0	0	1	0	0	0	0	0.1	1
3	20	1	402	0.1	1	0.15	1	0	0	0	1	0	1	0	0	-0.1	1	0	1	0	0	0	0	0	0	0.15	1	0	1	0.05	1	0	0	-0.1	1	0	1	0	0	0	0	0	0	0	0
68	19	1	467	0.15	1	0	1	0.15	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.05	1	0.1	1	0	0	0	1	-0.05	1	0	1	0	0	0	0	0	0	-0.1	1	0.1	1	-0.05	1
72	18	1	171	0.15	1	0	0	0	1	0.15	1	0	0	0	0	0	0	-0.1	1	0	1	0	0	0	1	0	0	0	1	0	0	0.1	1	0	0	-0.1	1	0	0	0	1	0.15	1	0	0
49	16	0	648	0	0	0.05	1	0	0	0	0	0	0	-0.1	1	0	0	-0.05	1	0	0	0.1	1	0.1	1	0	0	0	1	0	0	0	0	0.1	1	0	0	-0.1	1	-0.1	1	0.05	1	-0.1	1
28	18	1	227	0	0	0.1	1	0.15	1	0.05	1	0	0	0.15	1	-0.1	1	0	0	0	0	0	0	0.15	1	0	0	0	1	0	0	0	0	0.15	1	0.1	1	0	1	0	0	-0.05	1	0	0
48	18	1	247	0.1	1	0	0	0.05	1	0	0	0	0	0	0	0.1	1	0	0	0	0	0.05	1	0	0	0	0	0	1	0	0	0.1	1	0	0	0	1	0.1	1	0.1	1	0.15	1	0.05	1
81	19	1	380	0	0	0.05	1	-0.1	1	0	0	0	0	-0.05	1	-0.05	1	-0.05	1	0	0	0	1	0	0	0	0	0	1	0.1	1	-0.05	1	0	0	0	1	0	0	0	0	-0.05	1	0	0
93	20	0	992	0.1	1	0	0	-0.05	1	-0.05	1	0.15	1	0	0	-0.05	1	0	0	0	0	-0.1	1	0	0	0	0	0	1	0	0	0	0	0.1	1	0	0	-0.05	1	0	0	0.1	1	0.1	1
12	20	1	311	0	1	0	0	-0.05	1	-0.1	1	0.05	1	-0.1	1	0	0	0.15	1	0	0	0	0	-0.1	1	0	0	0	1	0	0	0.05	1	0	0	-0.1	1	0	0	0	0	-0.05	1	0	0
48	17	1	347	0	0	0.05	1	0	0	0	0	0	0	-0.05	1	0	0	0.05	1	0	0	0.05	1	0	0	-0.1	1	0	1	0	1	-0.1	1	-0.05	1	0	0	0	0	-0.05	1	0	0	-0.1	1
11	20	1	410	0	0	0	1	0	0	0.15	1	-0.1	1	0.15	1	0.05	1	0	0	0	0	-0.05	1	0	0	0	0	0	1	0	0	0.15	1	0	0	0	0	0	1	0	0	-0.05	1	-0.1	1
18	20	0	517	0	0	0.05	1	0	0	0	0	-0.1	1	0	0	0.1	1	0	0	0	1	0.1	1	0.15	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0.15	1	0.15	1	0	0
39	20	1	138	0	0	0	0	0	0	0	0	0.15	1	0	0	0	0	-0.05	1	0	0	0	0	0.15	1	-0.05	1	0	1	0	0	0.15	1	0.15	1	0.1	1	0.1	1	-0.05	1	0	0	0	1
43	20	1	242	0.15	1	0	0	0.05	1	0	0	-0.1	1	0	0	0	0	0	1	0	1	-0.05	1	-0.1	1	0	0	0	1	0.1	1	0	1	0	0	0	0	0	0	0	0	0.1	1	0	0
67	19	0	766	0	0	0.05	1	0	0	0	1	0.15	1	0	0	0	0	-0.1	1	0	0	-0.1	1	0.05	1	0	0	0	1	0.15	1	0	0	-0.05	1	0	0	0	0	-0.1	1	0	0	-0.1	1
59	19	0	858	0	0	0.05	1	0	0	0	0	0	0	0	0	-0.05	1	0	0	0.05	1	-0.05	1	0	0	0.05	1	0	1	0.15	1	-0.1	1	-0.1	1	0	1	0	0	0	0	0	1	0	0
91	17	1	190	0	0	0	0	-0.05	1	0.15	1	0	0	0.1	1	-0.1	1	0.15	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0.05	1	0	0	0	0	0.1	1
17	18	1	16	0	0	0.05	1	0	0	-0.05	1	0	0	0.15	1	0.15	1	-0.05	1	0	0	0.05	1	0	0	0	0	0	1	0	0	0.1	1	0.15	1	0.1	1	0	0	0	0	0	0	-0.1	1
81	17	0	680	0	1	0.15	1	0	0	0.15	1	0	0	0	1	0	0	0	0	0.1	1	0	0	0	0	0.15	1	0	1	0	0	0	1	0.15	1	-0.1	1	0	0	-0.1	1	0	0	0	0
55	19	1	54	0	1	-0.05	1	0	0	0	0	0	0	0	0	0	0	0	1	0.1	1	0.05	1	0	0	0.05	1	0	1	0	1	0	0	0	0	0.1	1	0	1	0	0	0	0	-0.1	1
43	17	1	342	-0.1	1	0	0	0	1	0	1	0	0	0	1	-0.1	1	0	1	0.1	1	0	0	0	0	-0.05	1	0	1	0	0	0.15	1	0	0	0	0	0	0	0	0	-0.05	1	0	0
75	20	0	574	0	1	0	0	0	0	0	1	-0.1	1	-0.1	1	0	0	0	0	0	0	-0.05	1	0	0	0	0	0	1	0	1	0	0	-0.1	1	-0.1	1	-0.05	1	0	0	0	0	0	1
94	20	0	993	0	0	0.15	1	0.15	1	0	0	-0.1	1	0	0	0.1	1	0.05	1	0	0	-0.1	1	0	0	0	0	0	1	0	0	-0.1	1	0.1	1	0.05	1	0	0	0	0	0	0	0.1	1
55	20	0	854	0.05	1	-0.1	1	0.15	1	0	0	-0.1	1	-0.1	1	0	0	-0.05	1	0	0	-0.05	1	-0.1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
64	17	0	663	0	0	-0.1	1	0.05	1	-0.05	1	0	0	0	0	0	1	0	0	-0.1	1	0.05	1	0	0	-0.1	1	0	1	0	0	0.15	1	0	0	0	0	-0.1	1	0.05	1	0	0	0	0
4	19	1	103	0.1	1	0.1	1	0	0	0	0	0	0	0	1	0	1	0	0	0.15	1	0	0	0	0	-0.1	1	0	1	0	1	0.1	1	0	0	0.1	1	0.1	1	0	0	0	0	0	0
16	20	1	115	0	0	0.1	1	0	0	-0.1	1	0.05	1	-0.05	1	0.05	1	0.05	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	-0.1	1	0	0	0	0	0.05	1	0	1
26	20	0	525	0	1	0	0	-0.05	1	0	0	0	1	-0.05	1	0.15	1	0.05	1	0	0	0	0	0	0	0	0	0	1	-0.05	1	0.1	1	0	0	0	0	0.15	1	0	0	0.05	1	0	0
49	20	1	148	0.1	1	0	1	0	0	0	0	0	1	0	0	0.1	1	0	0	-0.1	1	-0.1	1	0	0	0	0	0	1	0	1	0	0	0.15	1	0.05	1	0	0	0.1	1	0	0	0	0
37	19	1	236	0	0	0	0	0	0	-0.05	1	0	0	0	0	0.15	1	-0.05	1	0	1	0.15	1	0	1	0	0	0	1	-0.1	1	0	0	0.05	1	0	0	0	1	0	0	0	0	-0.05	1
89	18	0	888	0	0	0	0	0	1	0	0	0.15	1	0	0	-0.1	1	0	0	-0.05	1	-0.1	1	-0.05	1	0.1	1	0	1	-0.05	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
9	20	1	208	0	0	0	0	0.1	1	0	0	-0.05	1	0	1	-0.1	1	0.05	1	0	0	0	0	0.05	1	0.05	1	0	1	0	0	0	0	0	0	0	0	0.1	1	0.1	1	-0.05	1	0	0
24	20	1	323	0	0	0	0	0	0	0	0	-0.05	1	0.15	1	0.15	1	0	0	-0.05	1	0	0	-0.05	1	0	0	0	1	0	1	0	0	0	0	0.15	1	-0.05	1	-0.1	1	-0.1	1	0	0
79	20	0	678	0	0	0	0	-0.1	1	0.1	1	0.05	1	0.05	1	0	0	0	0	0	0	0	0	-0.05	1	0.05	1	0	1	0	0	-0.05	1	0	0	0	0	0	1	0.05	1	0.05	1	0	0
23	18	1	322	0	0	0	0	0	0	-0.1	1	0	0	0.1	1	0.1	1	0	0	0	0	0	0	0	0	0.15	1	0	1	0	0	0.15	1	-0.05	1	0.05	1	0.15	1	-0.05	1	0	0	0.15	1
11	20	0	810	0	0	0	0	-0.05	1	-0.1	1	0.05	1	0.1	1	-0.05	1	0	0	0	0	0.1	1	0	0	0	1	0	1	0	0	0	0	0.1	1	0	0	0	0	0.1	1	0.15	1	0	0
95	16	1	294	0.1	1	0.15	1	-0.1	1	0	0	0	0	0	0	0.1	1	-0.1	1	0	0	0.15	1	0	0	-0.1	1	0	1	-0.1	1	0.15	1	0	0	0	0	0	0	0	0	0.15	1	0	0
69	19	1	368	0	0	0.1	1	0	0	0	0	0	0	0	0	-0.05	1	0	0	-0.1	1	-0.05	1	0.05	1	0	1	0	1	-0.05	1	0	0	0	1	0	1	0	0	0	0	-0.1	1	0	0
58	20	0	857	0	1	0.15	1	0	0	0	0	-0.1	1	0.05	1	0	0	0	0	-0.05	1	0.1	1	0.1	1	0	0	0	1	0	0	0	0	0	0	-0.1	1	0	0	0	0	0.15	1	0.05	1
37	18	1	36	0.1	1	0	0	0.05	1	0	0	0	0	0	0	0	1	0.15	1	0	0	-0.1	1	0	0	0.05	1	0	1	0	0	0	0	0	0	0.15	1	0	0	0	1	0.15	1	-0.05	1
75	19	1	174	0	0	0	0	-0.05	1	0	0	0.05	1	0.1	1	0	0	-0.1	1	-0.05	1	0	0	0	0	0.05	1	0	1	0.05	1	0.05	1	0	0	-0.1	1	0	0	0	0	0	0	0	1
52	19	1	451	0.15	1	0	0	0	0	0	0	0	0	0	1	-0.05	1	0.05	1	0.05	1	0	0	0	0	0	0	0	1	0.15	1	-0.1	1	-0.05	1	0	0	0.05	1	0	0	0	1	0	0
5	20	1	4	-0.05	1	-0.05	1	0	0	0.15	1	0	1	0	0	-0.1	1	0	0	-0.05	1	-0.05	1	0	0	0	0	0	1	0	0	0	0	0.15	1	0	0	-0.1	1	0.1	1	0	0	0	0
8	18	1	407	0	0	0	0	0.15	1	-0.05	1	0	0	0	0	0.1	1	-0.1	1	0	0	0.15	1	0	0	0.1	1	0	1	0	0	0	0	0	0	-0.1	1	-0.05	1	0.05	1	-0.1	1	0	0
1	20	1	200	0	0	0	0	0	0	0	0	-0.05	1	0	0	0	0	0	0	0.15	1	0	0	-0.1	1	0	1	0	1	0	0	0.1	1	0	0	-0.05	1	-0.1	1	0.1	1	0.15	1	0	1
58	19	1	257	0	1	0.15	1	0	0	0.1	1	-0.05	1	0	0	-0.05	1	0	0	0	0	0	0	0.1	1	0.1	1	0	1	-0.1	1	0	0	0	0	-0.05	1	0	0	0	0	0	0	0.15	1
54	20	1	53	0.05	1	-0.1	1	0.05	1	-0.05	1	0.05	1	0	0	0	0	0	0	0	0	0	0	0	0	-0.1	1	0	1	0	0	-0.1	1	0	0	0.15	1	0	0	0	0	0	1	0.1	1
23	20	1	222	0	0	0	0	0	0	0	0	-0.1	1	0	0	0	0	0.05	1	0	0	0	0	0	0	0	1	0	1	-0.1	1	-0.05	1	-0.1	1	0	1	0.05	1	0	0	0.1	1	0.15	1
76	17	1	275	0	0	0	1	0.1	1	0	0	0	0	0.05	1	0	0	0.05	1	0.15	1	0.05	1	0	0	-0.05	1	0	1	0	1	0.05	1	0	0	0	0	0	0	0	0	0	0	-0.1	1
14	20	0	613	0	0	0	1	0.1	1	0	0	0.15	1	0	0	-0.05	1	0	0	0	0	0	0	-0.1	1	0.15	1	0	1	0	0	0.05	1	0	1	0	0	-0.1	1	0	0	-0.05	1	0	0
49	20	0	948	-0.1	1	0	1	-0.05	1	0	0	0	1	0	0	0	0	-0.1	1	0.15	1	0.15	1	-0.05	1	0.05	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
93	18	1	92	0.15	1	-0.05	1	0	0	0.05	1	0	0	0	1	0	0	0	0	0	0	0	0	0.05	1	0.15	1	0	1	0	0	-0.05	1	0	0	-0.05	1	-0.05	1	0	0	0	0	-0.1	1
24	19	1	23	0	0	0	0	-0.1	1	-0.1	1	0	0	-0.05	1	0	0	-0.05	1	0.1	1	-0.1	1	0	0	-0.1	1	0	1	0.05	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0
29	19	0	528	-0.05	1	-0.05	1	0	0	0	0	0	0	0.05	1	0	0	0.15	1	0	0	-0.1	1	0	0	0.1	1	0	1	0	1	0	0	0	0	0	0	0.05	1	-0.1	1	-0.05	1	0	0
45	15	1	44	0	0	-0.05	1	-0.1	1	0	0	0	0	0	0	0.05	1	0	1	0.05	1	0	0	0	0	0	0	0	1	0	0	0	0	0.05	1	0	1	-0.05	1	0	1	0	0	-0.1	1
84	20	0	583	0	1	0	0	0	0	0.1	1	0.1	1	0	0	0	1	0	0	0	0	0	0	0	0	0.15	1	0	1	0	0	0.1	1	0	0	0.05	1	0.1	1	-0.05	1	0	0	-0.1	1
72	19	1	371	0.05	1	0	0	0	0	0	0	0.15	1	0	0	0.1	1	0.15	1	0	0	0	0	-0.1	1	0	0	0	1	0.1	1	0	1	0	0	0	0	0	0	0	1	0.1	1	-0.05	1
51	20	0	650	0.1	1	0	1	-0.05	1	0	0	-0.05	1	0.15	1	0	0	0	1	-0.1	1	0	0	0	0	0	0	0	1	0.15	1	-0.05	1	0	0	0	0	0	0	0	0	0.05	1	0	0
91	20	0	990	0	0	0	0	0	0	-0.05	1	-0.05	1	-0.1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0.15	1	0	0	0.05	1	0	1	0.05	1	-0.1	1	0	1
37	20	0	936	0.05	1	0	0	0.05	1	0	0	-0.1	1	0	0	-0.05	1	-0.05	1	0	0	0	1	-0.1	1	0	0	0	1	-0.05	1	0.05	1	0	0	0	0	0	0	0.1	1	0	0	0	0
69	20	0	568	0	0	0	0	0	0	0	0	0.05	1	0.05	1	0.05	1	0.1	1	0	0	-0.05	1	0	0	0.05	1	0	1	-0.1	1	-0.1	1	0	0	0	0	-0.1	1	0	0	0	0	0	1
27	17	0	726	0.15	1	-0.1	1	0	0	0.1	1	0	0	0	0	-0.05	1	0	0	0	0	-0.05	1	0	0	0.1	1	0	1	0	0	0	0	0.15	1	0	1	0.05	1	0.15	1	0	0	0	0
15	19	0	814	0.15	1	0	1	0	0	0.15	1	0	0	0	0	-0.1	1	0	0	0	0	-0.1	1	0	0	0	0	0	1	-0.1	1	0	0	0.1	1	-0.05	1	0	0	0	1	0	0	-0.05	1
61	20	0	960	0	0	0.1	1	0	0	0	0	-0.1	1	-0.1	1	-0.1	1	0	0	0	0	0	0	0.05	1	0	0	0	1	0	0	0	0	0.1	1	-0.1	1	0.15	1	-0.1	1	0.1	1	0	0
99	17	0	998	0	0	0	1	-0.1	1	0	0	0	0	-0.05	1	0.15	1	0.1	1	0.05	1	0	0	0	0	-0.1	1	0	1	0.05	1	0	0	0	0	0	0	0.15	1	0	0	0	0	0.05	1
45	20	0	544	0	0	-0.1	1	0	0	0	0	0	1	0	0	0	0	-0.1	1	-0.05	1	0	0	0.1	1	0	0	0	1	0.15	1	0.05	1	0	0	-0.05	1	0	0	0	0	-0.05	1	0	1
55	20	0	754	0	1	0	0	0.05	1	0	1	0	1	0.05	1	0.1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	-0.05	1	0	0	0	0	-0.05	1
78	19	0	677	0	1	-0.05	1	0.15	1	0	0	0	0	0	0	0.05	1	0.1	1	0	0	0.05	1	0.15	1	-0.1	1	0	1	-0.05	1	0	0	0	0	0	0	0	0	0	0	0.15	1	0	0
92	19	0	791	0	0	-0.05	1	0.1	1	0	0	0	0	-0.05	1	0.1	1	0	0	-0.05	1	0	0	0	0	-0.05	1	0	1	0.05	1	0	0	0.1	1	-0.1	1	0	0	0	0	0	0	0	1
59	18	1	58	0.15	1	0.15	1	-0.1	1	0.1	1	0	0	0.1	1	0	0	0	0	0	0	0	0	0	0	-0.1	1	0	1	0	0	-0.05	1	0.05	1	0.1	1	0	0	0.05	1	0	0	0	0
30	20	0	929	0	0	0	0	0.1	1	0.15	1	0.05	1	0	0	-0.05	1	-0.05	1	-0.1	1	0	0	0.05	1	0	0	0	1	0	0	-0.05	1	0	0	0.1	1	0	0	0	0	0	1	0	0
2	19	1	1	-0.1	1	-0.05	1	-0.05	1	0.15	1	0.15	1	0	1	0	0	0	0	0.15	1	-0.05	1	0	0	0	0	0	1	-0.1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
67	15	0	666	0	1	0	0	0.15	1	0	0	0	0	0.05	1	-0.05	1	0	0	0.1	1	0	0	-0.05	1	0	0	0	1	0	0	0	1	0.15	1	0	0	0	0	0.05	1	0	0	-0.05	1
91	20	1	290	0	0	0.15	1	-0.1	1	0.1	1	0.1	1	-0.05	1	0.05	1	0.15	1	0	0	0.1	1	0	0	0	0	0	1	0	0	0	0	0.1	1	0.15	1	0	0	0	0	0	0	0	0
91	14	0	890	0	0	0	0	-0.05	1	0	0	0	0	-0.05	1	0	1	0	0	0.1	1	0	0	-0.05	1	0.15	1	0	1	0	0	-0.05	1	0	1	0	0	0	0	0.1	1	0	0	0.05	1
94	20	0	793	0.1	1	0	0	-0.1	1	0.1	1	0.1	1	0	0	0	0	0.05	1	-0.05	1	0	0	0	1	0	0	0	1	-0.05	1	0.05	1	0.15	1	0	0	0	0	0	0	0	0	0	0
20	18	0	619	0	0	0	0	0.1	1	-0.1	1	0	0	0.1	1	0	0	0	0	0	1	-0.1	1	-0.05	1	0	0	0	1	0	1	0	0	0	0	0	1	0.05	1	0	0	0.15	1	0	0
83	20	0	682	0	1	0	0	0.05	1	0.05	1	-0.05	1	0.1	1	0	0	0	0	0	0	0	0	0.05	1	0.15	1	0	1	0.15	1	0	0	0	0	0	0	0.1	1	0	0	0.15	1	0	0
12	16	1	111	0.15	1	-0.05	1	0	0	0	1	0	0	0.15	1	-0.1	1	0	0	-0.05	1	0	1	0.15	1	0	0	0	1	0	0	0	0	0.05	1	0	0	-0.1	1	0	0	0	0	0	0
7	19	1	206	0.05	1	0	0	0.05	1	0	0	0	0	0	0	0.1	1	0	0	0.1	1	0	0	0.15	1	0.1	1	0	1	-0.1	1	0.05	1	-0.1	1	0	0	0	0	0	0	0	0	0	1
63	18	0	562	0	0	0.15	1	0.1	1	0	0	0	0	0.15	1	0	1	0	0	0.15	1	0	0	0	0	0	0	0	1	0	0	-0.05	1	0.1	1	0.1	1	0	0	0.1	1	-0.05	1	0	0
9	19	0	608	0.05	1	0	1	0	0	-0.05	1	0	0	0.15	1	0.15	1	0	0	0	0	0	0	0	0	0	0	0	1	0.1	1	0.05	1	0	0	-0.1	1	0	0	0	0	-0.05	1	0	1
38	17	1	237	0	1	0	0	0	0	0.15	1	0	0	0	1	-0.05	1	0.1	1	0	0	0.05	1	0.1	1	0.15	1	0	1	-0.05	1	0.05	1	0	0	0	0	0	0	0	0	0	0	0	0
65	20	1	364	0	0	0	0	-0.1	1	0	0	0.1	1	0	0	0	0	0	0	0.1	1	0.05	1	-0.1	1	0.05	1	0	1	0	0	0	0	-0.1	1	0	0	-0.1	1	0	0	-0.1	1	-0.05	1
73	20	1	372	0.05	1	0	0	0.05	1	0	0	-0.1	1	0.1	1	0.05	1	0	0	0	0	0	0	-0.05	1	0	0	0	1	0	0	0	1	0	0	0.1	1	0	0	0.15	1	-0.1	1	0	0
87	20	1	86	0.05	1	0.15	1	0.1	1	0	0	-0.05	1	0	0	0	1	0.05	1	0	0	0	0	0	1	-0.05	1	0	1	0	0	0	0	0.1	1	0	0	0.15	1	0	0	0	0	0	0
69	16	0	768	0.1	1	0.15	1	0.15	1	0.15	1	0	0	0.1	1	-0.1	1	0	0	0	0	-0.1	1	0.05	1	0	0	0	1	0	0	-0.1	1	0	0	0	0	0	0	0	0	0	0	-0.05	1
